"","Geo_FIPS","density","medianYearBuilt","PConeUnit","PCcommutingNotCar","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCwithKids","PCunmarriedSSCouple","PCsexMale","medianAge","PCraceWhiteAlone","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCforeignBorn","medianOccupiedHouseValue","PCownerOccUnits","PCwithInterests","medianIncome","PCunemployed","PCpoorStruggling","PCveryWealthyHHolds"
"1428",6095252106,3539.538,1978,0.657969370391378,0.0176767676767677,0.0270855904658722,0.80931744312026,0.0158902130733117,0.475029726516052,0.277645659928656,0.014268727705113,0.468844984802432,44.5,0.719098277608916,0.0483789260385005,0.102836879432624,0.0914387031408308,0.0919452887537994,494973,0.653388822829964,0.393579072532699,87575,0.0838537020517395,0.149504195270786,0.0885850178359096
"1429",6095252107,3156.558,1977,0.755525787006028,0.0593692022263451,0.0631111111111111,0.845333333333333,0.0204444444444444,0.522909090909091,0.315636363636364,0,0.510734804959178,46.5,0.784396734200181,0.0172361657091019,0.106440882975506,0.161475657695797,0.0879951617780466,452715,0.720727272727273,0.358545454545455,93568,0.0551181102362205,0.0695494405805866,0.0865454545454546
"1430",6095252108,5303.855,1977,0.839939024390244,0.0558694287507847,0.0601307189542484,0.81917211328976,0.0135076252723312,0.522709163346614,0.323505976095618,0,0.464597770412775,41.8,0.768303705935523,0.0165712564025309,0.0876770111479361,0.114793612533896,0.12564025308828,463487,0.797609561752988,0.359362549800797,92209,0.058926487747958,0.139175257731959,0.146613545816733
"1431",6095252201,223.4017,1996,0.989311957247829,0.038019693654267,0.0597070276284072,0.806786575190061,0.0328203226404599,0.725750174459177,0.380321004884857,0,0.487173069703416,41,0.594919284194719,0.0523088474533851,0.194343636591165,0.123639093980728,0.198598423226129,549349,0.945219818562456,0.398115840893231,110964,0.0367066020902371,0.060943561506695,0.175854849965108
"1432",6095252202,433.7186,1994,0.988017802122561,0.0513874614594039,0.0543894871326884,0.761270304800146,0,0.657894736842105,0.480173035328046,0.00288392213410238,0.482547799021787,34.2,0.503001333926189,0.122610048910627,0.231880835927079,0.1776345042241,0.209204090706981,384875,0.829488103821197,0.240447007930786,110250,0.0289478937911759,0.0802503632502515,0.131218457101658
"1433",6095252305,257.4673,1985,0.853159851301115,0.00942972608890885,0.0600919052668788,0.661717921527041,0.0063626723223754,0.668608414239482,0.357281553398058,0,0.448760149220979,36.6,0.635725257845073,0.0840465218345403,0.138687733157779,0.158437568575817,0.183015141540487,412840,0.662783171521036,0.280258899676375,87956,0.0730050933786078,0.0602992957746479,0.0530744336569579
"1434",6095252306,4547.409,1982,0.889694041867955,0.0281597904387688,0.0794288264167782,0.612672913877733,0.0151717983043284,0.589445438282648,0.305008944543828,0,0.448107448107448,39.5,0.594322344322344,0.0854700854700855,0.179487179487179,0.206959706959707,0.103174603174603,381561,0.754025044722719,0.254025044722719,82719,0.0618429189857761,0.23365059871047,0.0205724508050089
"1435",6095252310,330.1368,1993,0.94776748104465,0.0307781649245064,0.0258337247534054,0.772663222170033,0.0140911225927666,0.741063644289451,0.329555361813426,0.014821272885789,0.482911392405063,46.4,0.640189873417721,0.12753164556962,0.190822784810127,0.0759493670886076,0.17246835443038,589949,0.817785527462947,0.36617262423714,123614,0.022248243559719,0.126349206349206,0.273757628596338
"1436",6095252311,1305.396,1994,0.872599231754161,0.0648912228057014,0.0482274033854998,0.79239859469818,0.0408815075055893,0.687418086500655,0.350589777195282,0,0.464785447761194,42.7,0.465018656716418,0.195195895522388,0.273320895522388,0.13759328358209,0.278917910447761,473637,0.802752293577982,0.239842726081258,119790,0.0278694536120279,0.0573694029850746,0.224770642201835
"1437",6095252312,4512.754,1983,0.672386895475819,0.0179640718562874,0.0751918158567775,0.740153452685422,0.0143222506393862,0.531479967293541,0.287816843826656,0,0.469170800850461,39.5,0.585046066619419,0.015946137491141,0.187101346562721,0.305457122608079,0.222182849043232,256860,0.655764513491415,0.162714636140638,69107,0.0776315789473684,0.227956989247312,0.0245298446443173
"1438",6095252313,1725.483,1994,0.625299472927647,0.0993858179787828,0.113388853299167,0.696989109545163,0.0140935297885971,0.53028692879915,0.291179596174283,0.0159404888416578,0.473319327731092,41.8,0.472478991596639,0.188235294117647,0.191176470588235,0.122478991596639,0.176470588235294,406108,0.519128586609989,0.293836344314559,62194,0.121481481481481,0.289365388780593,0.0324123273113709
"1439",6095252314,5847.578,1972,0.942997888810697,0.0566037735849057,0.120316402997502,0.586594504579517,0,0.545383411580595,0.41471048513302,0.0172143974960876,0.458189015338941,36.1,0.41835724888669,0.110341415141019,0.164522513607125,0.301088570014844,0.175903018307768,320868,0.758215962441315,0.229264475743349,76062,0.129395218002813,0.21892161757364,0.0140845070422535
"1440",6095252315,5915.134,1985,0.943107221006565,0.0606820461384152,0.0550113036925396,0.747927656367747,0.0116804822908817,0.632237871674491,0.400625978090767,0,0.440760729889489,41.3,0.47905422770496,0.187612438961707,0.222564893343613,0.0920071960935492,0.202518632742226,430033,0.889671361502347,0.21830985915493,97531,0.0894568690095847,0.144852560786342,0.0751173708920188
